"","term","estimate","std.error","statistic","p.value"
"93","VW_ret_HML_L - VW_ret_HML_All","R2-multiple","0.0141596602375049","R2-adjusted","0.0082208630100199"
"94","(Intercept)","-0.00156113071261564","0.00116131668862468","-1.34427648195123","0.180693186026715"
"95","VW_diffPosNegRel_HML_spread","-0.0675166809354136","0.0437254126629708","-1.54410620331528","0.124466840960991"
"96","","","","",""
"97","VW_ret_HML_L","R2-multiple","0.956469817153129","R2-adjusted","0.956207587135979"
"98","(Intercept)","0.000721146545012245","0.000643719919241197","1.12027999050009","0.264212654182937"
"99","VW_ret_HML_All","0.942251333871351","0.0156017145485362","60.394088799667","6.61286325979643e-115"
"100","","","","",""
"101","VW_ret_HML_L","R2-multiple","0.957273272645404","R2-adjusted","0.956755372919894"
"102","(Intercept)","-0.000490354107406263","0.000939273993915081","-0.522056514481328","0.602331124894567"
"103","VW_ret_HML_All","0.940688605154725","0.0155291917510236","60.5755032352357","1.22868782384739e-114"
"104","VW_diffPosNeg_HML_spread","-0.0459291746602031","0.0260744749471669","-1.76146115130857","0.080012545036037"
"105","","","","",""
"106","VW_ret_HML_L","R2-multiple","0.965101340526037","R2-adjusted","0.96424493170459"
"107","(Intercept)","0.00117401143557168","0.000606584594442014","1.93544551960083","0.0546663939424001"
"108","VW_ret_HML_All","0.969595614321609","0.016140657838959","60.0716292976165","4.08413305553343e-113"
"109","VW_ret_Ranks_momentum_spread","0.0246979586559044","0.00506180032608721","4.87928346928612","2.51608154755799e-06"
"110","VW_ret_Inv_spread","0.131594563168148","0.0336925273479318","3.90574924253124","0.00013733610676501"
"111","VW_ret_OP_Prof_spread","0.0436149111305359","0.0234619807019733","1.85896117146101","0.0648354853519988"
"112","","","","",""
"113","VW_ret_HML_L","R2-multiple","0.965925732279937","R2-adjusted","0.964874057350305"
"114","(Intercept)","-5.87097339178883e-05","0.000865552565956246","-0.067829195160466","0.946005247388622"
"115","VW_ret_HML_All","0.966956789070463","0.0160534575489201","60.233553184654","8.05506330926175e-113"
"116","VW_ret_Ranks_momentum_spread","0.0237176337493681","0.00504144763414707","4.70452843519038","5.42111187603282e-06"
"117","VW_ret_Inv_spread","0.13951009675815","0.0336332908675078","4.14797639956568","5.4007130810254e-05"
"118","VW_ret_OP_Prof_spread","0.0446945713950208","0.0232610465851579","1.92143424120645","0.0564326495645829"
"119","VW_diffPosNeg_HML_spread","-0.0470820005349665","0.0237817520487727","-1.97975323426165","0.0494252783845883"
"120","","","","",""
