"","term","estimate","std.error","statistic","p.value"
"50","(Intercept)","0.00629204454366836","0.00234948128185041","2.67805689378076","0.0081494361707488"
"51","VW_sentClas_HML_spread","0.101083930172039","0.0443232431891779","2.28060771050977","0.023843378614552"
"52","","","","",""
"53","VW_ret_HML_H - VW_ret_HML_All","R2-multiple","0.0215231144950258","R2-adjusted","0.0156286754257186"
"54","(Intercept)","0.00629800000748252","0.00258736504538864","2.43413662046149","0.0159872713208287"
"55","VW_diffPosNeg_HML_spread","0.139281669476583","0.0728891099580441","1.91087076734447","0.057744681885109"
"56","","","","",""
"57","VW_ret_HML_H","R2-multiple","0.845705097026741","R2-adjusted","0.844775609659432"
"58","(Intercept)","-0.000387233473034335","0.00166838971407781","-0.232100132101555","0.816746129051975"
"59","VW_ret_HML_All","1.21972130987339","0.0404364371782051","30.1639163830885","2.88624518776764e-69"
"60","","","","",""
"61","VW_ret_HML_H","R2-multiple","0.851593995528985","R2-adjusted","0.849795134868731"
"62","(Intercept)","0.00568411726259417","0.00288504023888233","1.97020380720798","0.0504884975277684"
"63","VW_ret_HML_All","1.22839848815878","0.0399215542425514","30.7703072053608","2.9635792249629e-70"
"64","VW_diffPosNegRel_HML_spread","0.277126655724869","0.108304133124251","2.55878190176675","0.0114028169386403"
"65","","","","",""
"66","VW_ret_HML_H","R2-multiple","0.869624857993629","R2-adjusted","0.866425468005743"
"67","(Intercept)","-0.0019129648413545","0.00161400327754918","-1.18522983686829","0.237651665553172"
"68","VW_ret_HML_All","1.1271887285563","0.0429471419033376","26.245954412829","2.03877121552795e-60"
"69","VW_ret_Ranks_momentum_spread","-0.0612683036091034","0.013468463247273","-4.54901962341609","1.04765577122872e-05"
"70","VW_ret_Inv_spread","-0.178888510820239","0.0896492427713244","-1.99542690256229","0.0476624140799838"
"71","VW_ret_OP_Prof_spread","-0.175928710103659","0.0624277538495918","-2.81811693125348","0.00542891375348867"
"72","","","","",""
"73","VW_ret_HML_H","R2-multiple","0.87468098879018","R2-adjusted","0.870813118073827"
"74","(Intercept)","0.00372230723434395","0.00271625899315074","1.37038008663019","0.172464242586447"
"75","VW_ret_HML_All","1.13773675125234","0.0424369291282717","26.8100631837277","1.89028331693292e-61"
"76","VW_ret_Ranks_momentum_spread","-0.0586289016281844","0.0132855841572726","-4.41297130289077","1.85393632079713e-05"
"77","VW_ret_Inv_spread","-0.191482552529569","0.0883020670060603","-2.16849456668356","0.0315798203800661"
"78","VW_ret_OP_Prof_spread","-0.178361068711421","0.0614012523469876","-2.9048441504658","0.00418796707733138"
"79","VW_diffPosNegRel_HML_spread","0.257980499514474","0.100908721036401","2.55657287957709","0.0114896079671353"
"80","","","","",""
"81","VW_ret_HML_L - VW_ret_HML_All","R2-multiple","0.0185249801285402","R2-adjusted","0.0126124800088325"
"82","(Intercept)","-0.00159411078015664","0.00107291612301873","-1.48577390716386","0.139235615450534"
"83","VW_sentClasRel_HML_spread","-0.0478864110145029","0.0270532218945523","-1.7700816265491","0.0785492562643908"
"84","","","","",""
"85","VW_ret_HML_L - VW_ret_HML_All","R2-multiple","0.0141596602375049","R2-adjusted","0.0082208630100199"
"86","(Intercept)","-0.00156113071261564","0.00116131668862468","-1.34427648195123","0.180693186026715"
"87","VW_diffPosNegRel_HML_spread","-0.0675166809354136","0.0437254126629708","-1.54410620331528","0.124466840960991"
"88","","","","",""
"89","VW_ret_HML_L - VW_ret_HML_All","R2-multiple","0.0199581670193695","R2-adjusted","0.0140543005556306"
"90","(Intercept)","-0.00117232375873129","0.000873707393610991","-1.34178074639627","0.181499634187426"
"91","VW_sentClas_HML_spread","-0.0303052321818739","0.0164825936611434","-1.83862035338021","0.0677579498151369"
"92","","","","",""
"93","VW_ret_HML_L - VW_ret_HML_All","R2-multiple","0.0131305666008338","R2-adjusted","0.0071855700140917"
"94","(Intercept)","-0.00113339545483668","0.000961135597601182","-1.17922534308939","0.239995816225005"
"95","VW_diffPosNeg_HML_spread","-0.0402397738813362","0.0270763178095034","-1.48616123375582","0.139133245576378"
"96","","","","",""
"97","VW_ret_HML_L","R2-multiple","0.956469817153129","R2-adjusted","0.956207587135979"
"98","(Intercept)","0.000721146545012245","0.000643719919241197","1.12027999050009","0.264212654182937"
"99","VW_ret_HML_All","0.942251333871351","0.0156017145485362","60.394088799667","6.61286325979643e-115"
"100","","","","",""
"101","VW_ret_HML_L","R2-multiple","0.957432974292901","R2-adjusted","0.956917010344936"
"102","(Intercept)","-0.00106245093690928","0.00112238739292765","-0.946599136451428","0.34522729750649"
"103","VW_ret_HML_All","0.93970221522973","0.0155309616081041","60.5050890563911","1.47644874576586e-114"
"104","VW_diffPosNegRel_HML_spread","-0.0814122634068251","0.0421343147947596","-1.93220807798566","0.0550468158042751"
"105","","","","",""
"106","VW_ret_HML_L","R2-multiple","0.965101340526037","R2-adjusted","0.96424493170459"
"107","(Intercept)","0.00117401143557168","0.000606584594442014","1.93544551960083","0.0546663939424001"
"108","VW_ret_HML_All","0.969595614321609","0.016140657838959","60.0716292976165","4.08413305553343e-113"
"109","VW_ret_Ranks_momentum_spread","0.0246979586559044","0.00506180032608721","4.87928346928612","2.51608154755799e-06"
"110","VW_ret_Inv_spread","0.131594563168148","0.0336925273479318","3.90574924253124","0.00013733610676501"
"111","VW_ret_OP_Prof_spread","0.0436149111305359","0.0234619807019733","1.85896117146101","0.0648354853519988"
"112","","","","",""
"113","VW_ret_HML_L","R2-multiple","0.965942661665275","R2-adjusted","0.964891509247537"
"114","(Intercept)","-0.000495796913220777","0.0010286035951167","-0.482009702838466","0.630449614700975"
"115","VW_ret_HML_All","0.966470090633577","0.0160701825478063","60.1405794712338","1.02359164987521e-112"
"116","VW_ret_Ranks_momentum_spread","0.0239158676753174","0.00503103704832822","4.75366558536166","4.38306983927017e-06"
"117","VW_ret_Inv_spread","0.135326350331002","0.0334385726131782","4.04701336676284","8.01572096224981e-05"
"118","VW_ret_OP_Prof_spread","0.0443356523220773","0.0232516667475509","1.90677308441758","0.0583200867338475"
"119","VW_diffPosNegRel_HML_spread","-0.0764431576911084","0.0382125097416696","-2.00047466674897","0.0471196545712853"
"120","","","","",""
